,PDB ID,Antigen Name,Organism,PDB Name,All PDB ID,Length,Set,Sample weight
2246,3gi8_C,uncharacterized protein mj0609,methanocaldococcus jannaschii,crystal structure of apct k158a transporter bound to 7f11 monoclonal fab fragment,3gi8_C,435,Fold 3,0.5
2247,6ada_B,h(+)/cl(-) exchange transporter clca,escherichia coli (strain k12),crystal structure of the e148d mutant clc-ec1 in 200mm bromide,6ada_B,442,Fold 3,0.007936507936507936
2248,6vy6_A,receptor binding protein,hendra henipavirus,crystal structure of hendra receptor binding protein head domain in complex with human neutralizing antibody henv-26,6vy6_A,415,Fold 3,0.125
2249,4kkl_B,h(+)/cl(-) exchange transporter clca,escherichia coli,structure of the e148a mutant of clc-ec1 delta nc construct in 100mm fluoride,4kkl_B,441,Fold 3,0.002645502645502645
2250,5lxa_A,adiponectin receptor protein 2,homo sapiens,crystal structure of human adiponectin receptor 2 in complex with a c18 free fatty acid at 3.0 angstrom resolution,5lxa_A,284,Fold 3,0.0625
2251,6n5e_C,hemagglutinin,influenza a virus,broadly protective antibodies directed to a subdominant influenza hemagglutinin epitope,6n5e_C,277,Fold 3,0.002403846153846154
2252,6vy4_B,receptor binding protein,hendra henipavirus,crystal structure of hendra receptor binding protein head domain in complex with human neutralizing antibody henv-32,6vy4_B,426,Fold 3,0.125
2253,6u0n_B,envelope glycoprotein gp120,human immunodeficiency virus 1,asymmetrically open conformational state (class ii) of hiv-1 env trimer bg505 sosip.664 in complex with scd4 and e51 fab,6u0n_B,364,Fold 3,0.004807692307692308
2254,7k5y_GH,histone h2a type 1-b/e | histone h4 | histone h2b type 1-j,homo sapiens | homo sapiens | homo sapiens,cryo-em structure of a chromatosome containing human linker histone h1.4,7k5y_GH,204,Fold 3,1.0
2255,2ltq_A,disulfide bond formation protein b,escherichia coli,high resolution structure of dsbb c41s by joint calculation with solid-state nmr and x-ray data,2ltq_A,148,Fold 3,0.045454545454545456
2256,6tys_A,fusion glycoprotein f0,nipah virus,a potent cross-neutralizing antibody targeting the fusion glycoprotein inhibits nipah virus and hendra virus infection,6tys_A,447,Fold 3,0.16666666666666666
2257,5w9p_H,spike glycoprotein,middle east respiratory syndrome-relatedcoronavirus ,mers s ectodomain trimer in complex with variable domain of neutralizing antibody g4,5w9p_H,463,Fold 3,0.010416666666666666
2258,3wxv_A,adiponectin receptor protein 1,homo sapiens,crystal structure of the human adiponectin receptor 1,3wxv_A,283,Fold 3,0.125
2259,7k3a_AB,hemagglutinin | hemagglutinin,influenza a virus (strain a/hong kong/1/1968h3n2)  | influenza a virus (strain a/hong kong/1/1968h3n2) ,structure of full-length influenza ha with a head-binding antibody at ph 5.2  conformation b  fusion peptide release,7k3a_AB,483,Fold 3,0.022222222222222227
2260,6oz2_G,clade a/e 93th057 hiv-1 gp120 core,human immunodeficiency virus 1,crystal structure of the broadly neutralizing antibody n49p6 fab in complex with hiv-1 clade a/e strain 93th057 gp120 core.,6oz2_G,338,Fold 3,0.00048828125
2261,5w9j_D,spike glycoprotein,middle east respiratory syndrome-relatedcoronavirus ,mers s ectodomain trimer in complex with variable domain of neutralizing antibody g4,5w9j_D,463,Fold 3,0.010416666666666666
2262,6y92_B,b-lymphocyte antigen cd20,homo sapiens,structure of full-length cd20 in complex with ofatumumab fab,6y92_B,178,Fold 3,0.16666666666666666
2263,2ypv_A,lipoprotein,neisseria meningitidis mc58,crystal structure of the meningococcal vaccine antigen factor h binding protein in complex with a bactericidal antibody,2ypv_A,229,Fold 3,0.2
2264,2h9g_R,tumor necrosis factor receptor superfamily member 10bprecursor ,homo sapiens,crystal structure of phage derived fab bdf1 with human death receptor 5 (dr5),2h9g_R,108,Fold 3,0.08333333333333333
2265,4fqr_C,broadly neutralizing antibody c05  heavy chain,influenza a virus,crystal structure of broadly neutralizing antibody c05 bound to h3 influenza hemagglutinin,4fqr_C,318,Fold 3,0.0008741258741258742
2266,6a3w_I,tumor necrosis factor receptor superfamily member 9,homo sapiens,complex structure of 4-1bb and utomilumab,6a3w_I,128,Fold 3,0.125
2267,2zuq_A,disulfide bond formation protein b,escherichia coli,crystal structure of dsbb-fab complex,2zuq_A,148,Fold 3,0.045454545454545456
2268,4fqk_A,hemagglutinin ha1,influenza b virus,influenza b/brisbane/60/2008 hemagglutinin fab cr8059 complex,4fqk_A,337,Fold 3,0.25
2269,3whe_C,hemagglutinin,influenza a virus,a new conserved neutralizing epitope at the globular head of hemagglutinin in h3n2 influenza viruses,3whe_C,493,Fold 3,0.0016025641025641025
2270,6oao_E,duffy binding surface protein region ii,plasmodium vivax,structure of dbp in complex with human neutralizing antibody 092096,6oao_E,285,Fold 3,0.03125
2271,5wob_B,insulin,homo sapiens,crystal structure analysis of fab1-bound human insulin degrading enzyme (ide) in complex with insulin,5wob_B,947,Fold 3,0.018518518518518517
2272,3ngb_I,envelope glycoprotein gp160,human immunodeficiency virus 1,crystal structure of broadly and potently neutralizing antibody vrc01 in complex with hiv-1 gp120,3ngb_I,349,Fold 3,0.0009765625
2273,5o14_A,factor h binding protein variant 1.1,neisseria meningitidis serogroup b (strainmc58) ,co-crystal structure of a cross-reactive bactericidal human antibody targeting meningococcal vaccine antigen factor h binding protein,5o14_A,229,Fold 3,0.2
2274,6c6z_B,spike protein,middle east respiratory syndrome-relatedcoronavirus ,crystal structure of potent neutralizing antibody cdc2-c2 in complex with mers-cov s1 rbd,6c6z_B,188,Fold 3,0.125
2275,6c6z_A,spike protein,middle east respiratory syndrome-relatedcoronavirus ,crystal structure of potent neutralizing antibody cdc2-c2 in complex with mers-cov s1 rbd,6c6z_A,187,Fold 3,0.125
2276,6u6u_R,interleukin-1 receptor-like 2,homo sapiens,il36r extracellular domain in complex with bi655130 fab,6u6u_R,197,Fold 3,1.0
2277,3se8_G,hiv-1 clade ae strain 93th057 gp120,human immunodeficiency virus 1,crystal structure of broadly and potently neutralizing antibody vrc03 in complex with hiv-1 gp120,3se8_G,344,Fold 3,0.0003255208333333333
2278,5f6j_G,envelope glycoprotein gp120 of hiv-1 clade c,human immunodeficiency virus 1,crystal structure of tier 2 neutralizing antibody dh427 from a rhesus macaque in complex with hiv-1 gp120 core,5f6j_G,336,Fold 3,0.015625
2279,4kjq_A,h(+)/cl(-) exchange transporter clca,escherichia coli,structure of the clc-ec1 deltanc construct in 100mm fluoride,4kjq_A,444,Fold 3,0.0021645021645021645
2280,4r2g_O,surface protein gp160,human immunodeficiency virus type 1 (jrcsfisolate) ,crystal structure of pgt124 fab bound to hiv-1 jrcsf gp120 core and to cd4,4r2g_O,303,Fold 3,0.010416666666666666
2281,4j6r_G,envelope glycoprotein gp160,human immunodeficiency virus 1,crystal structure of broadly and potently neutralizing antibody vrc23 in complex with hiv-1 gp120,4j6r_G,343,Fold 3,0.03125
2282,4o5i_E,hemagglutinin ha1 chain,influenza a virus,crystal structure of broadly neutralizing antibody f045-092 in complex with a/victoria/361/2011 (h3n2) influenza hemagglutinin,4o5i_E,317,Fold 3,0.011904761904761904
2283,4fp8_D,hemagglutinin ha1 chain,influenza a virus,crystal structure of broadly neutralizing antibody c05 bound to h3 influenza hemagglutinin  ha1 subunit,4fp8_D,266,Fold 3,0.0008741258741258742
2284,6y92_A,b-lymphocyte antigen cd20,homo sapiens,structure of full-length cd20 in complex with ofatumumab fab,6y92_A,178,Fold 3,0.16666666666666666
2285,2nxy_A,envelope glycoprotein gp120,human immunodeficiency virus 1,hiv-1 gp120 envelope glycoprotein(s334a) complexed with cd4 and antibody 17b,2nxy_A,304,Fold 3,0.003125
2286,3ejz_B,h(+)/cl(-) exchange transporter clca,escherichia coli,structure of e203v mutant e.coli cl-/h+ exchanger  clc-ec1,3ejz_B,441,Fold 3,0.023809523809523808
2287,4fp8_C,hemagglutinin ha1 chain,influenza a virus,crystal structure of broadly neutralizing antibody c05 bound to h3 influenza hemagglutinin  ha1 subunit,4fp8_C,265,Fold 3,0.0008741258741258742
2288,6v4n_W,neuraminidase,influenza b virus,structure of human 1g05 fab in complex with influenza virus neuraminidase from b/phuket/3073/2013,6v4n_W,391,Fold 3,0.125
2289,2ltq_D,disulfide bond formation protein b,escherichia coli,high resolution structure of dsbb c41s by joint calculation with solid-state nmr and x-ray data,2ltq_D,148,Fold 3,0.045454545454545456
2290,4r2g_E,surface protein gp160,human immunodeficiency virus type 1 (jrcsfisolate) ,crystal structure of pgt124 fab bound to hiv-1 jrcsf gp120 core and to cd4,4r2g_E,303,Fold 3,0.010416666666666666
2291,6osv_K,tyrosine-protein kinase transmembrane receptor ror2,homo sapiens,potent and selective antitumor antibody targeting a membrane-proximal epitope of ror2,6osv_K,81,Fold 3,0.5
2292,1yyl_P,exterior membrane glycoprotein(gp120),human immunodeficiency virus 1,crystal structure of cd4m33  a scorpion-toxin mimic of cd4  in complex with hiv-1 yu2 gp120 envelope glycoprotein and anti-hiv-1 antibody 17b,1yyl_P,301,Fold 3,0.003125
2293,4fqr_G,broadly neutralizing antibody c05  heavy chain,influenza a virus,crystal structure of broadly neutralizing antibody c05 bound to h3 influenza hemagglutinin,4fqr_G,318,Fold 3,0.0008741258741258742
2294,3idy_G,hiv-1 hxbc2 gp120 core,human immunodeficiency virus 1,crystal structure of hiv-gp120 core in complex with cd4-binding site antibody b13  space group c2221,3idy_G,306,Fold 3,0.0015625
2295,4kk9_A,h(+)/cl(-) exchange transporter clca,escherichia coli,structure of the e148a mutant of clc-ec1 deltanc construct in 100mm fluoride and 2mm bromide,4kk9_A,443,Fold 3,0.002645502645502645
2296,4olv_G,envelope glycoprotein gp160,human immunodeficiency virus 1,crystal structure of antibody vrc07-g54f in complex with clade a/e 93th057 hiv-1 gp120 core,4olv_G,342,Fold 3,0.00010850694444444445
2297,4lss_G,envelope glycoprotein gp120,human immunodeficiency virus 1,crystal structure of broadly and potently neutralizing antibody vrc01 in complex with hiv-1 clade a strain ker_2018_11 gp120,4lss_G,335,Fold 3,0.0625
2298,4jpk_A,germline-targeting hiv-1 gp120 engineered outer domain eod-gt6 ,human immunodeficiency virus 1,crystal structure of the germline-targeting hiv-1 gp120 engineered outer domain eod-gt6 in complex with a putative vrc01 germline precursor fab,4jpk_A,169,Fold 3,0.16666666666666666
2299,5f3b_C,growth/differentiation factor 8,homo sapiens,structure of myostatin in complex with chimeric rk35 antibody,5f3b_C,106,Fold 3,0.16666666666666666
2300,2i5y_G,exterior membrane glycoprotein(gp120),human immunodeficiency virus,crystal structure of cd4m47  a scorpion-toxin mimic of cd4  in complex with hiv-1 yu2 gp120 envelope glycoprotein and anti-hiv-1 antibody 17b,2i5y_G,302,Fold 3,0.003125
2301,6ad7_B,h(+)/cl(-) exchange transporter clca,escherichia coli (strain k12),crystal structure of the e148d mutant clc-ec1 in 20 mm bromide,6ad7_B,442,Fold 3,0.007936507936507936
2302,7k3a_CD,hemagglutinin | hemagglutinin,influenza a virus (strain a/hong kong/1/1968h3n2)  | influenza a virus (strain a/hong kong/1/1968h3n2) ,structure of full-length influenza ha with a head-binding antibody at ph 5.2  conformation b  fusion peptide release,7k3a_CD,483,Fold 3,0.022222222222222227
2303,5yy5_B,mers-cov rbd,middle east respiratory syndrome coronavirus,structural definition of a unique neutralization epitope on the receptor-binding domain of mers-cov spike glycoprotein,5yy5_B,209,Fold 3,0.03125
2304,6z2l_A,surface protein p113,plasmodium falciparum 3d7,structure of plasmodium falciparum p113 bound to antibody p3.2,6z2l_A,193,Fold 3,1.0
2305,3ngb_G,envelope glycoprotein gp160,human immunodeficiency virus 1,crystal structure of broadly and potently neutralizing antibody vrc01 in complex with hiv-1 gp120,3ngb_G,347,Fold 3,0.000244140625
2306,5wob_C,insulin,homo sapiens,crystal structure analysis of fab1-bound human insulin degrading enzyme (ide) in complex with insulin,5wob_C,950,Fold 3,0.018518518518518517
2307,5thr_D,bg505 sosip gp41,human immunodeficiency virus 1,cryo-em structure of a bg505 env-scd4-17b-8anc195 complex,5thr_D,364,Fold 3,0.0016025641025641025
2308,5te7_G,hiv-1 gp120 core,human immunodeficiency virus 1,crystal structure of broadly neutralizing vrc01-class antibody n6 in complex with hiv-1 clade c strain du172.17 gp120 core,5te7_G,336,Fold 3,0.0625
2309,3hb3_B,cytochrome c oxidase subunit 2,paracoccus denitrificans,high resolution crystal structure of paracoccus denitrificans cytochrome c oxidase,3hb3_B,252,Fold 3,0.25
2310,5yoy_J,tumor necrosis factor,homo sapiens,crystal structure of the human tumor necrosis factor in complex with golimumab fv,5yoy_J,153,Fold 3,0.023809523809523808
2311,6ko5_A,chimera of soluble cytochrome b562 and growth hormonesecretagogue receptor type 1 ,"escherichia coli, homo sapiens",complex structure of ghrelin receptor with fab,6ko5_A,398,Fold 3,1.0
2312,3whe_I,hemagglutinin,influenza a virus,a new conserved neutralizing epitope at the globular head of hemagglutinin in h3n2 influenza viruses,3whe_I,493,Fold 3,0.0016025641025641025
2313,5t6l_I,10e8 epitope scaffold t117v2,synthetic construct,crystal structure of 10e8 fab in complex with the mper epitope scaffold t117v2,5t6l_I,152,Fold 3,0.03333333333333333
2314,5fb8_C,pro-interleukin-16,homo sapiens,structure of interleukin-16 bound to the 14.1 antibody,5fb8_C,84,Fold 3,1.0
2315,7k60_FGH,histone h2a type 1-b/e | histone h4 | histone h2b type 1-j,homo sapiens | homo sapiens | homo sapiens,cryo-em structure of a chromatosome containing human linker histone h1.10,7k60_FGH,287,Fold 3,0.1111111111111111
2316,4xvs_G,donor 45 01dg5 coree gp120,human immunodeficiency virus 1,crystal structure of hiv-1 donor 45 d45-01dg5 coree gp120 with antibody 45-vrc01.h01+07.o-863513/45-vrc01.l01+07.o-110653 (vrc07_1995),4xvs_G,342,Fold 3,0.03125
2317,5zud_ABC,vp3 | capsid protein vp1 | vp2,enterovirus a71 | enterovirus a71 | enterovirus a71,fit r10 fab coordinates into the cryo-em of ev71 in complex with d6,5zud_ABC,694,Fold 3,0.25
2318,4ybl_A,stabilized inner domain of clade a/e gp120,human immunodeficiency virus 1,crystal structure of the stabilized inner domain of clade a/e hiv-1 gp120 in complex with the adcc mediating anti-hiv-1 antibody a32,4ybl_A,129,Fold 3,0.125
2319,6k5a_A,h(+)/cl(-) exchange transporter clca,escherichia coli ms 117-3,crystal structure of the e148d/r147a/f317a mutant in presence of 200 mm nabr,6k5a_A,440,Fold 3,0.011904761904761904
2320,3u2s_C,envelope glycoprotein gp120,human immunodeficiency virus 1,crystal structure of pg9 fab in complex with v1v2 region from hiv-1 strain zm109,3u2s_C,90,Fold 3,0.3333333333333333
2321,5uoe_E,insulin-degrading enzyme,homo sapiens,crystal structure analysis of elbow-engineered-fab-bound human insulin degrading enzyme (ide),5uoe_E,953,Fold 3,0.006172839506172839
2322,2hlf_A,h(+)/cl(-) exchange transporter clca,escherichia coli,structure of the escherichis coli clc chloride channel y445e mutant and fab complex,2hlf_A,444,Fold 3,0.023809523809523808
2323,6adc_A,h(+)/cl(-) exchange transporter clca,escherichia coli (strain k12),crystal structure of the e148a mutant clc-ec1 in the presence of 50mm bromoacetate,6adc_A,442,Fold 3,0.002645502645502645
2324,4xak_A,spike glycoprotein,human coronavirus emc,crystal structure of potent neutralizing antibody m336 in complex with mers co-v rbd,4xak_A,211,Fold 3,0.03125
2325,5sy8_O,10e8 epitope scaffold t117v2,synthetic construct,crystal structure of the complex of 10e8 fab light chain mutant1 and t117v2 hiv-1 mper scaffold,5sy8_O,155,Fold 3,0.08333333333333333
2326,3idx_G,hiv-1 hxbc2 gp120 core,human immunodeficiency virus 1,crystal structure of hiv-gp120 core in complex with cd4-binding site antibody b13  space group c222,3idx_G,306,Fold 3,0.0015625
2327,1eo8_A,hemagglutinin (ha1 chain),influenza a virus (a/x-31(h3n2)),influenza virus hemagglutinin complexed with a neutralizing antibody,1eo8_A,319,Fold 3,0.00641025641025641
2328,6t3f_F,fusion glycoprotein f0,nipah virus,crystal structure nipah virus fusion glycoprotein in complex with a neutralising fab fragment,6t3f_F,454,Fold 3,0.5
2329,4od2_S,tumor necrosis factor receptor superfamily member 10b,homo sapiens,crystal structure of the fab fragment of an anti-dr5 antibody bound to dr5,4od2_S,97,Fold 3,0.25
2330,6lbh_B,magnesium transporter mgte,thermus thermophilus hb8,cryo-em structure of the mgte mg2+ channel under mg2+-free conditions,6lbh_B,178,Fold 4,0.5
2331,6lbh_A,magnesium transporter mgte,thermus thermophilus hb8,cryo-em structure of the mgte mg2+ channel under mg2+-free conditions,6lbh_A,178,Fold 4,0.5
2332,6whk_A,hemagglutinin ha1 chain,influenza a virus (a/beijing/262/1995(h1n1)),minimally mutated anti-influenza broadly neutralizing antibody,6whk_A,211,Fold 4,0.008333333333333333
2333,7c88_M,programmed cell death 1 ligand 1,homo sapiens,complex structure of js003 and pd-l1,7c88_M,116,Fold 4,0.025
